image_path,pano_id,stview_lat,stview_lng,tree_lat,tree_lng,image_x,image_y,theta,conf,distance_pano
/home/utkarsh/TreeInventorization/data/views/iGF86mt6OIVy8ryrFl5ZZA_view8_tree0_box0.jpg,iGF86mt6OIVy8ryrFl5ZZA,30.71228832357618,76.79953158353452,30.71268348517429,76.79976035392663,8963.0,3478.0,60,0.1461845338344574,49.10260566421956
/home/utkarsh/TreeInventorization/data/views/iGF86mt6OIVy8ryrFl5ZZA_view9_tree0_box3.jpg,iGF86mt6OIVy8ryrFl5ZZA,30.71228832357618,76.79953158353452,30.712342245673284,76.79971467432105,10612.0,3636.0,90,0.12381527572870255,18.700660313069154
/home/utkarsh/TreeInventorization/data/views/iGF86mt6OIVy8ryrFl5ZZA_view11_tree0_box0.jpg,iGF86mt6OIVy8ryrFl5ZZA,30.71228832357618,76.79953158353452,30.71230399438966,76.79958027947694,10548.0,4194.0,150,0.12135995924472809,5.4016600955206835
/home/utkarsh/TreeInventorization/data/views/CXVMVrRs_0unyWoyy6wiFw_view0_tree0_box0.jpg,CXVMVrRs_0unyWoyy6wiFw,30.71250522295659,76.79947639327246,30.712589360987803,76.79923737526262,12106.0,3534.0,-180,0.14844855666160583,24.930714611705817
/home/utkarsh/TreeInventorization/data/views/CXVMVrRs_0unyWoyy6wiFw_view7_tree0_box0.jpg,CXVMVrRs_0unyWoyy6wiFw,30.71250522295659,76.79947639327246,30.712278340648822,76.79951739473775,7639.0,3486.0,30,0.19188368320465088,25.52339526624854
/home/utkarsh/TreeInventorization/data/views/CXVMVrRs_0unyWoyy6wiFw_view11_tree0_box0.jpg,CXVMVrRs_0unyWoyy6wiFw,30.71250522295659,76.79947639327246,30.71247651619642,76.79929765060659,10902.0,3612.0,150,0.16220170259475708,17.666215483260537
/home/utkarsh/TreeInventorization/data/views/6j43UJoO3IUAIBawhy8GTw_view5_tree0_box0.jpg,6j43UJoO3IUAIBawhy8GTw,30.71252782604243,76.79929858715825,30.71263563419568,76.79910847277054,5897.0,3484.0,-30,0.10197323560714722,21.86123767897708
/home/utkarsh/TreeInventorization/data/views/6j43UJoO3IUAIBawhy8GTw_view8_tree0_box0.jpg,6j43UJoO3IUAIBawhy8GTw,30.71252782604243,76.79929858715825,30.712766695708762,76.79927615278757,7822.0,3518.0,60,0.21997478604316711,26.67099822354916
/home/utkarsh/TreeInventorization/data/views/DT0g1sIr-1mTVKpJiZschg_view10_tree0_box0.jpg,DT0g1sIr-1mTVKpJiZschg,30.71236274010175,76.79945790849021,30.712340389026327,76.79969236545479,11515.0,3568.0,120,0.13242726027965546,22.70952934722058
/home/utkarsh/TreeInventorization/data/views/PAZBIy8aEN-c0YB1WJB_ZQ_view6_tree0_box0.jpg,PAZBIy8aEN-c0YB1WJB_ZQ,30.71243123547229,76.79939030697754,30.71246804934898,76.79927683522004,5389.0,3658.0,0,0.5818188786506653,11.778471262180124
/home/utkarsh/TreeInventorization/data/views/PAZBIy8aEN-c0YB1WJB_ZQ_view9_tree0_box0.jpg,PAZBIy8aEN-c0YB1WJB_ZQ,30.71243123547229,76.79939030697754,30.712568180286937,76.79965107520951,10130.0,3552.0,90,0.12890706956386566,29.34867948572153
/home/utkarsh/TreeInventorization/data/views/PAZBIy8aEN-c0YB1WJB_ZQ_view11_tree0_box0.jpg,PAZBIy8aEN-c0YB1WJB_ZQ,30.71243123547229,76.79939030697754,30.712193712580852,76.79949293777086,549.0,3458.0,150,0.14469504356384277,28.1623479523474
/home/utkarsh/TreeInventorization/data/views/WfemTBzu5kpPI4ae9M5PWg_view0_tree0_box0.jpg,WfemTBzu5kpPI4ae9M5PWg,30.71246193524698,76.79950772937322,30.712502157293766,76.7995137064571,1583.0,4328.0,-180,0.3236304521560669,5.029736660561083
